5/5:,"""Great product and best price"""," Tushar, 8 February 2016"
4/5:,"""good"""," shohail , 8 February 2016"
5/5:,"""Nice Deal"""," Tushar, 8 February 2016"
5/5:,"""Nice Deal"""," Tushar, 8 February 2016"
5/5:,"""As promised."""," Chaitanya P., 8 February 2016"
5/5:,"""Excellent"""," GOVIND OBEROI, 8 February 2016"
5/5:,"""Excellent"""," GOVIND OBEROI, 8 February 2016"
3/5:,"""expensive then market,discount should be more to reduce the price"""," chandreshwar sahai bhargava, 8 February 2016"
4/5:,"""superb"""," Amazon Customer, 8 February 2016"
5/5:,"""Seller did a fantastic work by delivering the product just within 24 hours. Great work by Amazon as well. 
Though there continues to be a problem with the fingerprint sensor of the device. It's not 100% accurate. Lags many a times."""," umesh, 8 February 2016"
1/5:,"""poor game did not work."""," Amazon Customer, 8 February 2016"
3/5:,"""OK product thanksgiving amazon"""," Amazon Customer, 8 February 2016"
3/5:,"""Excellent"""," Amazon Customer, 8 February 2016"
3/5:,"""Excellent"""," Amazon Customer, 8 February 2016"
1/5:,"""This was my 1st order from amazon and my experience is very bad.there was some liquid dropped inside the plastic bag which made the dress dirty. The dress got some bad spots because of that liquid. U guyz are so careless."""," krittika basak, 8 February 2016"
5/5:,"""Value for money! 200 GBs of Onedrive is a bonus.
Highly recommended!"""," Amazon Customer, 8 February 2016"
4/5:,"""Good packaging and prompt delivery"""," Sats, 8 February 2016"
4/5:,"""i have received the item in safe manner.."""," Amazon Customer, 8 February 2016"
5/5:,"""Excellent service. Product met my expectations and was delivered before date"""," sandra, 8 February 2016"
3/5:,"""I ordered this colour and u give me a change colour jaket so i m not happy.
Good day"""," Purvi , 8 February 2016"
4/5:,"""I am using this product for clos to two years. My dog really likes this."""," S NIRANJAN KUMAR, 8 February 2016"
5/5:,"""perfect"""," M K., 8 February 2016"
5/5:,"""very pleased!!!!!"""," Bobbish, 8 February 2016"
5/5:,"""hey its nice item"""," brijeshdave , 8 February 2016"
5/5:,"""cheap and very best"""," Amazon Customer, 8 February 2016"
4/5:,"""good"""," Atul K., 8 February 2016"
5/5:,"""GOOD NETWORK"""," BUTCHIRAJU , 8 February 2016"
4/5:,"""good"""," Atul K., 8 February 2016"
3/5:,"""Shoes are not comfortable to wear"""," Rakesh S., 8 February 2016"
4/5:,"""worth the price."""," basu j., 8 February 2016"
5/5:,"""Product and delivery time everything is awesome."""," Aditya, 8 February 2016"
5/5:,"""I have shifted my online shopping en-devours from FlipKart to Amazon now. Need i say more...... And yes i love the product too. Keep up the good service Amazon."""," Jagjot Bedi, 8 February 2016"
5/5:,"""Good"""," Syed R., 8 February 2016"
2/5:,"""It takes so delay in delivery change ur courier vendor"""," JIJO YOHANNAN, 8 February 2016"
5/5:,"""Good service by Amazon"""," Mamta Manchanda, 8 February 2016"
5/5:,"""excellent"""," Amazon Customer, 8 February 2016"
3/5:,"""i haven't receive the refund what is the status"""," Nitin K., 8 February 2016"
5/5:,"""Item delivered on time. Much Appreciated!"""," S M., 8 February 2016"
4/5:,"""Ordered Jacket arrived on time.
The product is of good quality."""," Bhavi C Solanki, 8 February 2016"
5/5:,"""Good service Good product Good Price"""," EZAZ, 8 February 2016"
1/5:,"""Courier service was bad & not even deliver & return the item"""," Amazon Customer, 8 February 2016"
5/5:,"""Excellent packing, item received in perfect condition. Yet to get them fitted in my house but should work."""," Rajesh K., 8 February 2016"
5/5:,"""Quick delivery - much before the date estimated by the seller. Happy with the service :) Product and packaging were as per expectations :)"""," Kavya, 8 February 2016"
5/5:,"""Nice phone from lennovo"""," Devdatta G., 8 February 2016"
"<span style=""text-decoration:line-through"">1/5</span>","""Item amazon kindle has no been delivered to relax inn beach rd Patnem S Goa It is 4 days late and now 14 days since placing the order Please advise Peter W"""," Peter W., 8 February 2016",<b>Message from Amazon:</b>
"<span style=""text-decoration:line-through"">1/5</span>","""I donot know why the delivery boy never cntacts me when he comes, and simply cancels my order. Please, please, its a humble request to you that plz tell your delivery boy to contact me, i need the order that I have placed."""," rashmi c., 8 February 2016",<b>Message from Amazon:</b>
5/5:,"""Nice seller. Packet arrived before date of delivery.."""," Amazon Customer, 8 February 2016"
5/5:,"""Excellent delivery schedule, cable is pretty long as required."""," psk, 8 February 2016"
5/5:,"""Received before expected date. Excellent service from amazon."""," RAJESH HONAMORE, 8 February 2016"
5/5:,"""good product..all u need to do is pre cut the veggies into a smaller size and then cut it using this cutter"""," batika , 8 February 2016"
2/5:,"""Not a good phone, as suggested.
On second day itself I started facing software problem on the phone."""," Satbir Singh, 8 February 2016"
5/5:,"""One of my the sellers I always shop with considering their great service and product quality"""," Wayne, 8 February 2016"
5/5:,"""its a good product...worth buying :)"""," batika , 8 February 2016"
5/5:,"""Consistent....."""," Amazon Customer, 8 February 2016"
4/5:,"""nice product same as described"""," Indrajeet C., 8 February 2016"
4/5:,"""Good"""," Naresh, 8 February 2016"
3/5:,"""overall OK experience"""," Saumil N., 8 February 2016"
4/5:,"""Quality of the product is good and easy to use. However, product is unable to give correct reading for weight less than 5 kg. Range of accuracy and precision of the product shall be improved."""," SUPRIYA, 8 February 2016"
2/5:,"""Packing: 0 star!
1)Fragile symbol on Manufacturer box; Amazon's outer carton box has no 'fragile/ handle with care instructions'
2) Contrary to Orpat recommendation of vertical upright storage, the product has been packed in a horizontal position. No handling special instructions on package for logistics carriers - 'Fragile/ handle with care' sticker was NOT affixed on outer carton!"""," V, 8 February 2016"
1/5:,"""one ball is damage."""," amit, 8 February 2016"
5/5:,"""Great Packing in a box, original product - great service"""," Navin N., 8 February 2016"
5/5:,"""Excellent"""," dibyajyoti M., 8 February 2016"
5/5:,"""Excellent product"""," Abhijeet, 8 February 2016"
5/5:,"""Amazon is the best online shopping app"""," Sanket R., 8 February 2016"
5/5:,"""Really an Awesome product.No need to apply more than one time"""," prangya, 8 February 2016"
4/5:,"""Arrived one day late."""," Sanchita Dasgupta, 8 February 2016"
5/5:,"""Same as it described by the seller."""," vatsal patel, 8 February 2016"
4/5:,"""good"""," venkatesh , 8 February 2016"
5/5:,"""very prompt delivery"""," CHANDRASEKARAN S, 8 February 2016"
2/5:,"""Facing issue in connecting Wifi with BSNL modem only.what to do ??"""," SUSHIN.S, 8 February 2016"
1/5:,"""poor service"""," alka, 8 February 2016"
5/5:,"""Great service by Amazon. Value for your money. Good to buy"""," Kiran Patel, 8 February 2016"
5/5:,"""good product"""," Shashi chauhan, 8 February 2016"
5/5:,"""On Time Delivery"""," Vijay A., 8 February 2016"
5/5:,"""As descrived"""," Mahesh Chikane, 8 February 2016"
4/5:,"""good"""," DELGIN P., 8 February 2016"
5/5:,"""The product was as described, and is very comfortable to use. I am very happy with the purchase."""," Cyrus J., 8 February 2016"
5/5:,"""very good service"""," BAIDYANATH S., 8 February 2016"
5/5:,"""good"""," Gopal , 8 February 2016"
5/5:,"""Nice seller"""," shabana shaikh, 8 February 2016"
4/5:,"""good"""," Amazon Customer, 8 February 2016"
3/5:,"""Lids of containers are pressed so containers look like used"""," Amazon Customer, 8 February 2016"
5/5:,"""Amazon was best ever......
And Amazon's All the seller was also best ever......

Good Experience with amazon........"""," Vishal , 8 February 2016"
5/5:,"""good"""," Gopal , 8 February 2016"
2/5:,"""The device which received has problem low voice while talking phone calls."""," Rajesh, 8 February 2016"
1/5:,"""Dear Sir, we purchase the product with lot of hopes. Product received on time but not up to the mark. Before use, we washed the product by cold water. Bed sheet dimension and colour are different than given. The given yellow is orange and dimension is very small, I am disappointed by Product. Please suggest the way forward."""," manojkumar, 8 February 2016"
4/5:,"""good one"""," raghavandra, 8 February 2016"
3/5:,"""Actually i want to edit this with Micromax Juice 2 AQ5001"""," Amazon Customer, 8 February 2016"
4/5:,"""Good offer"""," Arif B., 8 February 2016"
5/5:,"""very good product , took a bit of time but we were aware of that. 
Thank you"""," Mohit, 8 February 2016"
5/5:,"""Prompt service"""," Rabi, 8 February 2016"
5/5:,"""Genuine UCB jacket, good quality. No problem with product. Highly satisfied with product."""," amazon customer, 8 February 2016"
4/5:,"""Hi,
Please let me know about the current status of my order. The status visible on the website is 3 days old.
Thanks"""," Alok K., 8 February 2016"
5/5:,"""Excellent service"""," Ajay G., 8 February 2016"
5/5:,"""Good service"""," prabhakar k., 8 February 2016"
1/5:,"""item defected mila"""," Chandrapal Patel, 8 February 2016"
3/5:,"""nice"""," shaan , 8 February 2016"
5/5:,"""Product is good. I have not yet used but overall i found to be satisfatory.
Secondly with Lenovo K4 note which i purchased, i have not got the screen gaurd. kindly see if this can be send. as it is required to protect the glass.
Otherwise all transaction was good and i was very much happy."""," Amazon Customer, 8 February 2016"
5/5:,"""good"""," R.K.SINGH, 8 February 2016"
5/5:,"""Too product..should go for it"""," Haresh Muliya, 8 February 2016"
2/5:,"""The quality of the product is cheap. The capacity of the containers is also low, not as shown in the pictures."""," Amazon Customer, 8 February 2016"
5/5:,"""good"""," Manoj H., 8 February 2016"
4/5:,"""Received in time.Good phone."""," Kiran Billade, 8 February 2016"
5/5:,"""good shoes as shown in pic"""," Ruchi Doshi, 8 February 2016"
5/5:,"""I ordered this for my wife. She liked it very much. What I like most is the prompt delivery. Thanks Amazon.."""," Karun, 8 February 2016"
5/5:,"""Good service"""," Sonal A., 8 February 2016"
5/5:,"""this product is really good"""," Rajendran , 8 February 2016"
5/5:,"""Quality of the product is very good and recommended other. Brush is not self cleaning type hence; removeing hair from brush every time you use it is a problem."""," SUPRIYA, 8 February 2016"
5/5:,"""Product is good, & its heated quickly."""," saikat, 8 February 2016"
5/5:,"""Product is good, & its heated quickly."""," saikat, 8 February 2016"
1/5:,"""card is not work in proper condition, card insert in mobile after that card is not detected in mobile, and card as it is in same condition as sent by merchant"""," Amazon Customer, 8 February 2016"
3/5:,"""Please deliver it by tomorrow morning"""," harsha p., 8 February 2016"
4/5:,"""Good Product. Great deal :)"""," Krishnan Unni, 8 February 2016"
5/5:,"""worth every penny.
good product.
keeps hot for 3-5 hrs"""," Puneesh, 8 February 2016"
5/5:,"""nice"""," Mitadru B., 8 February 2016"
5/5:,"""Very Nice Product"""," Amazon Customer, 8 February 2016"
5/5:,"""Good products and quick delivery..awesome experience."""," srinivas, 8 February 2016"
4/5:,"""I had to contact the delivery person on my own"""," Swastik Paul, 8 February 2016"
3/5:,"""V GOOD ITEM AND SERVICE WILL BE GOOD"""," nikitha, 8 February 2016"
5/5:,"""V GOOD ITEM AND SERVICE WILL BE GOOD"""," nikitha, 8 February 2016"
5/5:,"""Nice Product"""," viju, 8 February 2016"
5/5:,"""V GOOD ITEM AND SERVICE WILL BE GOOD"""," nikitha, 8 February 2016"
5/5:,"""its speed is considerably good."""," Shashank M., 8 February 2016"
5/5:,"""Satisfied with product as well as delivery."""," Deepak Sugandhi, 8 February 2016"
3/5:,"""good quality"""," ananth, 8 February 2016"
5/5:,"""............................"""," GIRIRAJ K., 8 February 2016"
3/5:,"""packages not done properly"""," nandhakumar , 8 February 2016"
4/5:,"""Good product and amazing packing and service by Amazon."""," Sumit Kumar, 8 February 2016"
5/5:,"""On time"""," Amazon Customer, 8 February 2016"
5/5:,"""Thanks for amazon to delivery on time, item is good"""," G JAYABARATHA, 8 February 2016"
5/5:,"""great products at nice discounts :)"""," Makarand Koparkar, 8 February 2016"
1/5:,"""I have received only package, but inside there is no item available. Delivered empty package. Registered complaint in amazon. Please deliver the product within 2 days."""," Balaji, 8 February 2016"
5/5:,"""My cousin loves it !! Thanks"""," alph.seon, 8 February 2016"
5/5:,"""Thanks !"""," alph.seon, 8 February 2016"
5/5:,"""Good show! Amazing,really fast service.Product deliver in just 15 hour which I expecting later in the evening.really a good job."""," Ansari Z., 8 February 2016"
5/5:,"""nice one!!"""," Amazon Customer, 8 February 2016"
5/5:,"""best"""," Amazon Customer, 8 February 2016"
3/5:,"""Why Sudden increase in Price, really bad..."""," Amazon Customer, 8 February 2016"
3/5:,"""didn't like the fitting."""," Dhara, 8 February 2016"
"<span style=""text-decoration:line-through"">1/5</span>","""Not at all received the item."""," Subhankar, 8 February 2016",<b>Message from Amazon:</b>
5/5:,"""All good"""," Rana T., 8 February 2016"
5/5:,"""Fast delivery and quality of bag is very good"""," Sharwari S., 8 February 2016"
5/5:,"""nfgnfd"""," A a., 8 February 2016"
1/5:,"""olz my refund"""," Amazon Customer, 8 February 2016"
5/5:,"""Received the product as shown in the product descriptions, very good quality body and transfer speed is also good."""," Amazon Customer, 8 February 2016"
5/5:,"""good product and service"""," Amazon Customer, 8 February 2016"
5/5:,"""nice one!!"""," Amazon Customer, 8 February 2016"
4/5:,"""H"""," amit k., 8 February 2016"
5/5:,"""Good service."""," harpreet sabarwal, 8 February 2016"
5/5:,"""Good diaper..... The best pants I've used"""," Priya, 8 February 2016"
4/5:,"""product is good and service was good"""," sundarajkotian, 8 February 2016"
5/5:,"""Very good."""," ranjith , 8 February 2016"
4/5:,"""Service is Good, Happpyyyyyyyyyyyy"""," Joginder N., 8 February 2016"
5/5:,"""Excellent service& response"""," Rasharkin an.g, 8 February 2016"
5/5:,"""mast hai........... cha gaye *"""," ghanshyaam, 8 February 2016"
2/5:,"""Size small. Return is not easy in Amazon. Once selling is confirmed by amazon, it withdraws responsibility. You have to send item to amazon with your own risk by wasting time. Repeatedly requested. But amazon not ready to pick-up. Amazon also not ready to pay courier private charges . Only speed post"""," sanchita das, 8 February 2016"
1/5:,"""I received 1 pack of brooke bond red lable tea , 500g with damage. The inside pouch of the pack is not sealed. The Amazon should be  delivere the quality items without damaged items. Right now I am not returning this package because of it will take more time to deliver the replacement package."""," Srisailam M., 8 February 2016"
4/5:,"""No issues,Good"""," Nicko, 8 February 2016"
4/5:,"""good one"""," Supriya Bote, 8 February 2016"
5/5:,"""excellent"""," Amazon Customer, 8 February 2016"
4/5:,"""Very good quality trouser. Kind of tight fit but not too narrow."""," mohan rohal, 8 February 2016"
4/5:,"""Good experience"""," Amazon Customer, 8 February 2016"
1/5:,"""Till today i din't receive the package, but i got the message that "" Successfully delivered the Package."". Poor Courier service by India Post."""," Srisailam M., 8 February 2016"
5/5:,"""everything was good"""," Amazon Customer, 8 February 2016"
5/5:,"""Excellent fit....."""," Amazon Customer, 8 February 2016"
1/5:,"""Very bad product"""," Amazon Customer, 8 February 2016"
5/5:,"""very good"""," BAJARE A., 8 February 2016"
4/5:,"""Good product"""," Amazon Customer, 8 February 2016"
5/5:,"""The packaging was good. The product was as expected. Awesome service and Brand New product in a perfect condition. Highly recommended. FIFAAAAA lOVE ForEverRRRRRRR"""," vinay, 8 February 2016"
5/5:,"""I ordered this phone after using the MI Note pro for more than 6 months, but it turned into a paper weight after a certain update from MI locked the bootloader.  
Any ways am really happy with the device.....the only issue being oxygen os , which seems a lil buggy at times. But there is always a custom rom to flash....over all very satisfied.."""," Amazon Customer, 8 February 2016"
5/5:,"""Excellent"""," Amazon Customer, 8 February 2016"
4/5:,"""Fabric and style are good, belt is also given with the trouser."""," mohan rohal, 8 February 2016"
5/5:,"""Good in delivery and more positive
Amazon is the best"""," Bhaskar R., 8 February 2016"
5/5:,"""Very Good"""," Naveen K., 8 February 2016"
4/5:,"""Service was prompt as per scheduled. Materials seems good."""," Sathian N., 8 February 2016"
4/5:,"""Good quality Cargo pant."""," mohan rohal, 8 February 2016"
5/5:,"""awesome package with good condition"""," Amazon Customer, 8 February 2016"
3/5:,"""Fit is two narrow like a Chino."""," mohan rohal, 8 February 2016"
4/5:,"""The product is in small size."""," Amazon Customer, 8 February 2016"
5/5:,"""Excellent service from AMAZON"""," R. JAYARAM, 8 February 2016"
4/5:,"""good one"""," nirmal g., 8 February 2016"
5/5:,"""Fully satisfied with this shorts .."""," gnanaprakash, 8 February 2016"
4/5:,"""thank you for your satisfactory  service"""," Amazon Customer, 8 February 2016"
5/5:,"""Prompt service, good strong packing."""," Rajusuchde, 8 February 2016"
5/5:,"""good"""," NIVY ABRAHAM, 8 February 2016"
5/5:,"""Precilla Fernandes"""," Sabita C., 8 February 2016"
5/5:,"""Amazon provided good shopping experience."""," Amazon Customer, 8 February 2016"
5/5:,"""excellent"""," Amazon Customer, 8 February 2016"
5/5:,"""Satisfied with the product, worth with given price.excellent"""," Pallavi D., 8 February 2016"
4/5:,"""Good"""," Amazon Customer, 8 February 2016"
4/5:,"""GOOD"""," biswajit biswas, 8 February 2016"
4/5:,"""please send me fast"""," Rajshekar, 8 February 2016"
5/5:,"""Received the parcel in good condition"""," Niyati B., 8 February 2016"
5/5:,"""Really Awesome Herbel Product I love It"""," Purshottam, 8 February 2016"
4/5:,"""Nice"""," Amazon Customer, 8 February 2016"
5/5:,"""Nice product
100% original BOSCH product"""," Pawan Singh, 8 February 2016"
4/5:,"""ok"""," bonu akkayya naidu, 8 February 2016"
5/5:,"""Received the parcel in good condition"""," Niyati B., 8 February 2016"
5/5:,"""Good"""," Amazon Customer, 8 February 2016"
5/5:,"""As always I simply love purchasing from amazon have almost stopped using other online services for purchasing goods. Good product baby's skin do not get dried using this product. Will recommend it to everyone."""," vickrant, 8 February 2016"
4/5:,"""Nice"""," KIRITI BHUSAN DEY, 8 February 2016"
5/5:,"""excellent as always, Cloudtail never disappoints, good product with prompt delivery. Thank you. The phone is very much worth the money spent, a basic phone at a basic cost, VFM product."""," Amazon Customer, 8 February 2016"
5/5:,"""I liked the curtains.Very nice."""," Yamini M., 8 February 2016"
4/5:,"""good..."""," Pavan p., 8 February 2016"
5/5:,"""Good quality wollen material... and very stylish :-)"""," Ajay, 8 February 2016"
4/5:,"""small in size, but quality is good"""," Pawan Singh, 8 February 2016"
2/5:,"""Not that great compared to other Aurelia Kurta's"""," Amazon Customer, 8 February 2016"
5/5:,"""Great"""," sarath , 8 February 2016"
4/5:,"""Dear Concern, I did not received ear phone along with this package, and the real concern is while charging the battery and speaking over phone for long time, the phone is getting warm and also while charging the phone charger also gets warm. pls suggest."""," Sanjay , 8 February 2016"
1/5:,"""I didnt get the order and I called the delivery boy several times but no response,Just hate amazon"""," PRANJALI SRIVASTAVA, 8 February 2016"
5/5:,"""Received the parcel in good condition"""," Niyati B., 8 February 2016"
5/5:,"""100% original item, Love ur Store"""," Pawan Singh, 8 February 2016"
4/5:,"""Good quality products and quick service."""," Yamini M., 8 February 2016"
5/5:,"""Delivered next day (worth the Rs 100 charged extra). Using it with ACT internet - excellent performance so far,"""," Ramesh S., 8 February 2016"
5/5:,"""Very nice"""," Amazon Customer, 8 February 2016"
5/5:,"""Anazingly Amazon experience. great product and prompt timely delivery, for all the 3 orders.

Will force me to come back for more."""," Naveen Raj, 8 February 2016"
3/5:,"""Over All good"""," bhupender s., 8 February 2016"
2/5:,"""First order before exchange was delivered late."""," chandrakanth, 8 February 2016"
5/5:,"""Nyc looking lappy"""," Amazon Customer, 8 February 2016"
5/5:,"""Great Himalaya Product, Like ur store"""," Pawan Singh, 8 February 2016"
4/5:,"""Good product"""," Vipul V, 8 February 2016"
5/5:,"""My experience is just awesome"""," Sonakshi , 8 February 2016"
3/5:,"""Did not get a full refund when i returned the item as it was purchased by mistake."""," Sudhir Leo, 8 February 2016"
5/5:,"""need agin"""," shijo, 8 February 2016"
3/5:,"""The item was sent by India Post which created a little problem.  Had to visit Post Office to collect the item."""," Kamal Kumar Gupta, 8 February 2016"
2/5:,"""they are very tight to wear"""," Amazon Customer, 8 February 2016"
5/5:,"""Very good"""," keerthi , 8 February 2016"
5/5:,"""very good"""," shijo, 8 February 2016"
5/5:,"""Great service even for a remote area."""," Gambhir, 8 February 2016"
5/5:,"""Good!!"""," johnson, 8 February 2016"
4/5:,"""4"""," Amazon Customer, 8 February 2016"
5/5:,"""nil"""," Hari, 8 February 2016"
5/5:,"""Good"""," Gajanan , 8 February 2016"
5/5:,"""nice experience with amazon"""," Yogesh K., 8 February 2016"
4/5:,"""Good product"""," Amazon Customer, 8 February 2016"
5/5:,"""Good"""," Kamal Kumar Gupta, 8 February 2016"
2/5:,"""Poor quality material. Broken within two days. My Son is very much disappointed."""," Ayisha, 8 February 2016"
4/5:,"""It was good."""," yesha s., 8 February 2016"
4/5:,"""very prompt service."""," Paramjeet S., 8 February 2016"
"<span style=""text-decoration:line-through"">3/5</span>","""Item arrived 3 days late"""," Harshad , 8 February 2016",<b>Message from Amazon:</b>
5/5:,"""Excellent Service"""," Anil , 8 February 2016"
4/5:,"""Good quality"""," Amazon Customer, 8 February 2016"
5/5:,"""good"""," v.v.rao, 8 February 2016"
5/5:,"""Good"""," sathyaraj , 8 February 2016"
5/5:,"""good service"""," Dr J., 8 February 2016"
5/5:,"""Good one"""," Anil V Nadh, 8 February 2016"
4/5:,"""good service keep it up!!!!!!!!"""," subbarao , 8 February 2016"
1/5:,"""still i am waiting for my refund for this order..amazon is good but sellers are not up to the mark."""," Pramod, 8 February 2016"
4/5:,"""Nivea deo containers were shabbily sealed with tape...which is unusual for an international brand. Hope it is not a fake."""," mukund v pathak, 8 February 2016"
5/5:,"""Nice"""," Praveen Raj, 8 February 2016"
4/5:,"""good"""," Prasanna J., 8 February 2016"
5/5:,"""nice and working good"""," RAMASUBRAMANIAN  K, 8 February 2016"
5/5:,"""excellent sound system. use it laptop, desktop or phone. good quality sound."""," Amazon Customer, 8 February 2016"
5/5:,"""thanks"""," mohit s., 8 February 2016"
4/5:,"""nice and good"""," Atul, 8 February 2016"
5/5:,"""AMAZON IS AMAZING...."""," Amazon Customer, 8 February 2016"
4/5:,"""good"""," Munawwar Ahamed, 8 February 2016"
4/5:,"""nice and good"""," Atul, 8 February 2016"
4/5:,"""Good and timely service.  Product is as described."""," Arjun, 8 February 2016"
5/5:,"""Excellence !!"""," Umashankar , 8 February 2016"
5/5:,"""good"""," K VENKATESH MURTHY, 8 February 2016"
3/5:,"""goog product."""," srinivas cena, 8 February 2016"
5/5:,"""very excellent service"""," RAJENDRA T PRABHU, 8 February 2016"
4/5:,"""good item"""," SOUBHAGYA KUMAR DALAI, 8 February 2016"
5/5:,"""competatively priced"""," rakesh t., 8 February 2016"
5/5:,"""Excellent"""," Sharfun , 8 February 2016"
5/5:,"""Very good"""," Amardeep A., 8 February 2016"
5/5:,"""Good one"""," SS, 8 February 2016"
5/5:,"""it was a bargain price as at other sites it was for 1200 rs more"""," rakesh t., 8 February 2016"
1/5:,"""Product has some packing issue,the powder has come out from package"""," Kiran, 8 February 2016"
4/5:,"""Colour is little bit different otherwise very comfortable one."""," SS, 8 February 2016"
5/5:,"""Could be delivered earlier"""," Kiran, 8 February 2016"
1/5:,"""i have order full length cable but got the delivery of short cable , let down by ur service"""," Rajthakur , 8 February 2016"
4/5:,"""best item"""," SOUBHAGYA KUMAR DALAI, 8 February 2016"
5/5:,"""The experience was good and received the requested item within the timelines provided."""," Makarand , 8 February 2016"
5/5:,"""Keep it up Guys!"""," Sudhanshu Surma, 8 February 2016"
5/5:,"""good service"""," babu padmanabhan, 8 February 2016"
1/5:,"""Very small, not useful for 4th std. kids"""," Raj Kumar Mishra, 8 February 2016"
4/5:,"""This thaak hain."""," Pawan Kalia, 8 February 2016"
4/5:,"""Size issue"""," Vaibhav, 8 February 2016"
5/5:,"""Yes well satisfied"""," Kathirvel S., 8 February 2016"
5/5:,"""Excellent"""," Ruby, 8 February 2016"
5/5:,"""We want the item today (08.02.2016) for the send off party to gift by 11 AM without fail. CMR college is in the centre of the city. Pl. inform the courier people to call us immediately."""," Mani The Amazed Customer, 8 February 2016"
5/5:,"""very nice"""," Amazon Customer, 8 February 2016"
5/5:,"""It's Good"""," Yogish Kumar G, 8 February 2016"
3/5:,"""disappointed did not get the offer as given.Please give the correct mrp price"""," satya v., 8 February 2016"
5/5:,"""At first when the package arrived and i opened it i was regretting as to why i brought it online since it was disassembled. But when i started assembling it was ready in minutes. When my kid sat on the car, i thought it would break after some time since my kid is very naughty and loves banging into walls and hitting things. But the product is very hardy and is of good quality."""," Rajat K., 8 February 2016"
4/5:,"""Good"""," MOUMITA K., 8 February 2016"
4/5:,"""i am Happy with the service provided but the studs of most of the players in the game is invisible"""," nihaal , 8 February 2016"
5/5:,"""Amazon is amazing my experience with them was really xxxxccccllnntttt."""," Shyam , 8 February 2016"
5/5:,"""good product. timely arrived"""," Amazon Customer, 8 February 2016"
5/5:,"""Its good...item arrived before expected date."""," Mohammed N., 8 February 2016"
5/5:,"""Excellent service and the technology used for tracking is one of the best"""," SREENIVAS , 8 February 2016"
5/5:,"""Awesome"""," Mohammad Wasim Khan, 8 February 2016"
4/5:,"""Good seller"""," javed , 8 February 2016"
4/5:,"""Worth to buy.."""," Digvijay, 8 February 2016"
4/5:,"""good delivery and nice product"""," Amazon Customer, 8 February 2016"
5/5:,"""Good stuff"""," Douglas V., 8 February 2016"
5/5:,"""nice service"""," SAMARBAHADUR S., 8 February 2016"
4/5:,"""Great"""," Manish Agarwal, 8 February 2016"
4/5:,"""good looking skirt at a great price. good service by amazon"""," kate, 8 February 2016"
1/5:,"""the courier services (GATI) are crap. They returned the item without checking the proper address and contact the on th registered number. This never happened before for any online shipment with me. But the courier services have not updated  their pincode list and misguided us whenever i tried to know the status of my shipment."""," Swati S., 8 February 2016"
5/5:,"""As usual, excellent service from Amazon!!!"""," Deepak Thangaraj, 8 February 2016"
5/5:,"""Excellent delivery"""," prasad , 8 February 2016"
5/5:,"""The items arrived on time, as per order."""," Amazon Customer, 8 February 2016"
3/5:,"""not that much useful for uses other than boiling water"""," Johny, 8 February 2016"
4/5:,"""good"""," SANTOSH T., 8 February 2016"
4/5:,"""Good Service by the seller."""," Amazon Customer, 8 February 2016"
5/5:,"""Excellent night-lamp."""," Raj Sinha Roy, 8 February 2016"
5/5:,"""Prompt Service"""," Mr., 8 February 2016"
3/5:,"""Good service"""," Amazon Customer, 8 February 2016"
5/5:,"""good service."""," ayyub , 8 February 2016"
4/5:,"""not experienced any problem till now. Camera is not so good as mentioned by the advertisement"""," Johny, 8 February 2016"
3/5:,"""don't take delivery charges when you organize sale......"""," shreyansh j., 8 February 2016"
4/5:,"""Good."""," Muhammed S., 8 February 2016"
5/5:,"""Great Product and awesome service by Amazon."""," Amazon Customer, 8 February 2016"
5/5:,"""Great product, extremely good pricing."""," trishikh dasgupta, 8 February 2016"
5/5:,"""i got this package before 27 jan 2016"""," kiran , 8 February 2016"
"<span style=""text-decoration:line-through"">2/5</span>","""package arrived too late. i git this item on Feb 1, 2016. After I sent a mail to customer support."""," kiran , 8 February 2016",<b>Message from Amazon:</b>
4/5:,"""GOOD"""," Raghavendra, 8 February 2016"
5/5:,"""Prompt Service"""," Mr., 8 February 2016"
4/5:,"""It Was A Good Experience"""," Anupam R., 8 February 2016"
5/5:,"""as described shipped fast."""," ayyub , 8 February 2016"
5/5:,"""Book arrived on time."""," Sinecure, 8 February 2016"
4/5:,"""Lenovo k4 note is good after using fourdays. Heating issue. Camera quality average."""," RAJIB G., 8 February 2016"
5/5:,"""Good"""," Amazon Customer, 8 February 2016"
4/5:,"""Good item as desired, low price"""," siraj makhanawala, 8 February 2016"
4/5:,"""Good"""," siraj makhanawala, 8 February 2016"
5/5:,"""Nice Mobile, Value For Money, Like the screen clarity and sound clarity, sound is amazing, Decent Battery"""," Dhamodharabalaji R, 8 February 2016"
4/5:,"""Product was really good"""," Amazon Customer, 8 February 2016"
5/5:,"""Good"""," siraj makhanawala, 8 February 2016"
5/5:,"""Nice product"""," Subrahmanyam Nilla, 8 February 2016"
